unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
179843,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,303.0,East Harlem,2015,2015-01-01,0.7,number,2015,Boiler Emissions- Total PM2.5 Emissions,East Harlem,
179836,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Bedford Stuyvesant - Crown Heights,
179816,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,501.0,Port Richmond,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Port Richmond,
179848,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,301.0,Washington Heights,2015,2015-01-01,4.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Washington Heights,
179844,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,105.0,Crotona -Tremont,2015,2015-01-01,1.3,number,2015,Boiler Emissions- Total PM2.5 Emissions,Crotona -Tremont,
179831,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,104.0,Pelham - Throgs Neck,2015,2015-01-01,0.4,number,2015,Boiler Emissions- Total PM2.5 Emissions,Pelham - Throgs Neck,
179834,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,211.0,Williamsburg - Bushwick,2015,2015-01-01,0.1,number,2015,Boiler Emissions- Total PM2.5 Emissions,Williamsburg - Bushwick,
179814,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,504.0,South Beach - Tottenville,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,South Beach - Tottenville,
179853,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,304.0,Upper West Side,2015,2015-01-01,7.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Upper West Side,
179826,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,204.0,East New York,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,East New York,
179818,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,410.0,Rockaways,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Rockaways,
179840,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,206.0,Borough Park,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Borough Park,
179852,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,306.0,Chelsea - Clinton,2015,2015-01-01,4.9,number,2015,Boiler Emissions- Total PM2.5 Emissions,Chelsea - Clinton,
179837,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,202.0,Downtown - Heights - Slope,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Downtown - Heights - Slope,
179847,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,302.0,Central Harlem - Morningside Heights,2015,2015-01-01,1.6,number,2015,Boiler Emissions- Total PM2.5 Emissions,Central Harlem - Morningside Heights,
179828,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,201.0,Greenpoint,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Greenpoint,
179815,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,503.0,Willowbrook,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Willowbrook,
179839,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,102.0,Northeast Bronx,2015,2015-01-01,0.3,number,2015,Boiler Emissions- Total PM2.5 Emissions,Northeast Bronx,
179832,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,402.0,West Queens,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,West Queens,
179817,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,502.0,Stapleton - St. George,2015,2015-01-01,0.0,number,2015,Boiler Emissions- Total PM2.5 Emissions,Stapleton - St. George,
179821,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,404.0,Bayside - Little Neck,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Bayside - Little Neck,
179860,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,4.0,Queens,2015,2015-01-01,0.2,number,2015,Boiler Emissions- Total PM2.5 Emissions,Queens,
179842,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,101.0,Kingsbridge - Riverdale,2015,2015-01-01,1.3,number,2015,Boiler Emissions- Total PM2.5 Emissions,Kingsbridge - Riverdale,
179824,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,407.0,Southwest Queens,2015,2015-01-01,0.1,number,2015,Boiler Emissions- Total PM2.5 Emissions,Southwest Queens,
179841,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,107.0,Hunts Point - Mott Haven,2015,2015-01-01,0.3,number,2015,Boiler Emissions- Total PM2.5 Emissions,Hunts Point - Mott Haven,
179851,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,308.0,Greenwich Village - SoHo,2015,2015-01-01,2.6,number,2015,Boiler Emissions- Total PM2.5 Emissions,Greenwich Village - SoHo,
179822,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,408.0,Jamaica,2015,2015-01-01,0.1,number,2015,Boiler Emissions- Total PM2.5 Emissions,Jamaica,
179858,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,2.0,Brooklyn,2015,2015-01-01,0.1,number,2015,Boiler Emissions- Total PM2.5 Emissions,Brooklyn,
130472,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,310.0,Lower Manhattan,2013,2013-01-01,1.7,number,2013,Boiler Emissions- Total PM2.5 Emissions,Lower Manhattan,
130450,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,106.0,High Bridge - Morrisania,2013,2013-01-01,2.4,number,2013,Boiler Emissions- Total PM2.5 Emissions,High Bridge - Morrisania,
130461,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,210.0,Coney Island - Sheepshead Bay,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Coney Island - Sheepshead Bay,
130457,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,206.0,Borough Park,2013,2013-01-01,0.2,number,2013,Boiler Emissions- Total PM2.5 Emissions,Borough Park,
130482,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,410.0,Rockaways,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Rockaways,
130481,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,409.0,Southeast Queens,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Southeast Queens,
130460,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,209.0,Bensonhurst - Bay Ridge,2013,2013-01-01,0.2,number,2013,Boiler Emissions- Total PM2.5 Emissions,Bensonhurst - Bay Ridge,
130454,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Bedford Stuyvesant - Crown Heights,
130467,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,305.0,Upper East Side,2013,2013-01-01,10.8,number,2013,Boiler Emissions- Total PM2.5 Emissions,Upper East Side,
130465,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,303.0,East Harlem,2013,2013-01-01,1.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,East Harlem,
130449,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,105.0,Crotona -Tremont,2013,2013-01-01,2.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Crotona -Tremont,
130463,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,301.0,Washington Heights,2013,2013-01-01,5.8,number,2013,Boiler Emissions- Total PM2.5 Emissions,Washington Heights,
130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,102.0,Northeast Bronx,2013,2013-01-01,0.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,Northeast Bronx,
130468,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,306.0,Chelsea - Clinton,2013,2013-01-01,7.7,number,2013,Boiler Emissions- Total PM2.5 Emissions,Chelsea - Clinton,
130464,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,302.0,Central Harlem - Morningside Heights,2013,2013-01-01,2.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Central Harlem - Morningside Heights,
130462,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,211.0,Williamsburg - Bushwick,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Williamsburg - Bushwick,
130492,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,5.0,Staten Island,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Staten Island,
130448,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,104.0,Pelham - Throgs Neck,2013,2013-01-01,0.5,number,2013,Boiler Emissions- Total PM2.5 Emissions,Pelham - Throgs Neck,
130455,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,204.0,East New York,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,East New York,
130466,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,304.0,Upper West Side,2013,2013-01-01,11.4,number,2013,Boiler Emissions- Total PM2.5 Emissions,Upper West Side,
130491,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,4.0,Queens,2013,2013-01-01,0.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,Queens,
130476,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,404.0,Bayside - Little Neck,2013,2013-01-01,0.2,number,2013,Boiler Emissions- Total PM2.5 Emissions,Bayside - Little Neck,
130475,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,403.0,Flushing - Clearview,2013,2013-01-01,0.6,number,2013,Boiler Emissions- Total PM2.5 Emissions,Flushing - Clearview,
130456,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,205.0,Sunset Park,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Sunset Park,
130477,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,405.0,Ridgewood - Forest Hills,2013,2013-01-01,0.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,Ridgewood - Forest Hills,
130485,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,503.0,Willowbrook,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Willowbrook,
130490,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,3.0,Manhattan,2013,2013-01-01,5.9,number,2013,Boiler Emissions- Total PM2.5 Emissions,Manhattan,
130471,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,309.0,Union Square - Lower East Side,2013,2013-01-01,3.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Union Square - Lower East Side,
130452,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,201.0,Greenpoint,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Greenpoint,
130473,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,401.0,Long Island City - Astoria,2013,2013-01-01,0.8,number,2013,Boiler Emissions- Total PM2.5 Emissions,Long Island City - Astoria,
130486,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,504.0,South Beach - Tottenville,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,South Beach - Tottenville,
130483,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,501.0,Port Richmond,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Port Richmond,
130445,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,101.0,Kingsbridge - Riverdale,2013,2013-01-01,2.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Kingsbridge - Riverdale,
130484,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,502.0,Stapleton - St. George,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Stapleton - St. George,
130474,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,402.0,West Queens,2013,2013-01-01,0.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,West Queens,
130447,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,103.0,Fordham - Bronx Pk,2013,2013-01-01,3.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Fordham - Bronx Pk,
130453,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,202.0,Downtown - Heights - Slope,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Downtown - Heights - Slope,
130478,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,406.0,Fresh Meadows,2013,2013-01-01,0.5,number,2013,Boiler Emissions- Total PM2.5 Emissions,Fresh Meadows,
130487,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Citywide,1.0,New York City,2013,2013-01-01,0.7,number,2013,Boiler Emissions- Total PM2.5 Emissions,New York City,
130458,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,207.0,East Flatbush - Flatbush,2013,2013-01-01,0.3,number,2013,Boiler Emissions- Total PM2.5 Emissions,East Flatbush - Flatbush,
130451,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,107.0,Hunts Point - Mott Haven,2013,2013-01-01,0.4,number,2013,Boiler Emissions- Total PM2.5 Emissions,Hunts Point - Mott Haven,
130469,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,307.0,Gramercy Park - Murray Hill,2013,2013-01-01,9.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Gramercy Park - Murray Hill,
130470,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,308.0,Greenwich Village - SoHo,2013,2013-01-01,4.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Greenwich Village - SoHo,
130459,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,208.0,Canarsie - Flatlands,2013,2013-01-01,0.0,number,2013,Boiler Emissions- Total PM2.5 Emissions,Canarsie - Flatlands,
130479,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,407.0,Southwest Queens,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Southwest Queens,
130480,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,408.0,Jamaica,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Jamaica,
179856,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Citywide,1.0,New York City,2015,2015-01-01,0.5,number,2015,Boiler Emissions- Total PM2.5 Emissions,New York City,
130489,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,2.0,Brooklyn,2013,2013-01-01,0.1,number,2013,Boiler Emissions- Total PM2.5 Emissions,Brooklyn,
130488,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,Borough,1.0,Bronx,2013,2013-01-01,1.2,number,2013,Boiler Emissions- Total PM2.5 Emissions,Bronx,
