unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
828159,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,103.0,Fordham - Bronx Pk,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Fordham - Bronx Pk,
828177,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,303.0,East Harlem,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,East Harlem,
130995,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,210.0,Coney Island - Sheepshead Bay,2005-2007,2005-01-01,9.6,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Coney Island - Sheepshead Bay,
828194,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,410.0,Rockaways,2017-2019,2017-01-01,8.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Rockaways,
828184,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,310.0,Lower Manhattan,2017-2019,2017-01-01,2.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Lower Manhattan,
130984,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,106.0,High Bridge - Morrisania,2005-2007,2005-01-01,2.8,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,High Bridge - Morrisania,
828193,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,409.0,Southeast Queens,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Southeast Queens,
828169,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,206.0,Borough Park,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Borough Park,
828172,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,209.0,Bensonhurst - Bay Ridge,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Bensonhurst - Bay Ridge,
130991,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,206.0,Borough Park,2005-2007,2005-01-01,6.4,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Borough Park,
131015,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,409.0,Southeast Queens,2005-2007,2005-01-01,4.3,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Southeast Queens,
131000,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,304.0,Upper West Side,2005-2007,2005-01-01,4.2,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Upper West Side,
130982,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,104.0,Pelham - Throgs Neck,2005-2007,2005-01-01,4.4,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Pelham - Throgs Neck,
828174,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,211.0,Williamsburg - Bushwick,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Williamsburg - Bushwick,
130996,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,211.0,Williamsburg - Bushwick,2005-2007,2005-01-01,4.0,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Williamsburg - Bushwick,
828188,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,404.0,Bayside - Little Neck,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Bayside - Little Neck,
828160,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,104.0,Pelham - Throgs Neck,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Pelham - Throgs Neck,
131007,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,401.0,Long Island City - Astoria,2005-2007,2005-01-01,3.8,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Long Island City - Astoria,
131017,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,501.0,Port Richmond,2005-2007,2005-01-01,5.6,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Port Richmond,
828164,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,201.0,Greenpoint,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Greenpoint,
828166,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Bedford Stuyvesant - Crown Heights,
130983,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,105.0,Crotona -Tremont,2005-2007,2005-01-01,2.4,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Crotona -Tremont,
828189,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,405.0,Ridgewood - Forest Hills,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Ridgewood - Forest Hills,
828187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,403.0,Flushing - Clearview,2017-2019,2017-01-01,6.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Flushing - Clearview,
131009,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,403.0,Flushing - Clearview,2005-2007,2005-01-01,5.0,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Flushing - Clearview,
130990,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,205.0,Sunset Park,2005-2007,2005-01-01,3.8,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Sunset Park,
151392,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2009-2011,2009-01-01,4.8,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Bedford Stuyvesant - Crown Heights,
130981,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,103.0,Fordham - Bronx Pk,2005-2007,2005-01-01,3.3,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Fordham - Bronx Pk,
131019,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,503.0,Willowbrook,2005-2007,2005-01-01,9.3,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Willowbrook,
828197,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,503.0,Willowbrook,2017-2019,2017-01-01,7.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Willowbrook,
131016,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,410.0,Rockaways,2005-2007,2005-01-01,11.7,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Rockaways,
151410,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,310.0,Lower Manhattan,2009-2011,2009-01-01,2.8,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Lower Manhattan,
151428,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,3.0,Manhattan,2009-2011,2009-01-01,3.8,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Manhattan,
131024,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,3.0,Manhattan,2005-2007,2005-01-01,3.9,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Manhattan,
828162,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,106.0,High Bridge - Morrisania,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,High Bridge - Morrisania,
130994,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,209.0,Bensonhurst - Bay Ridge,2005-2007,2005-01-01,8.1,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Bensonhurst - Bay Ridge,
828183,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,309.0,Union Square - Lower East Side,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Union Square - Lower East Side,
151399,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,210.0,Coney Island - Sheepshead Bay,2009-2011,2009-01-01,8.9,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Coney Island - Sheepshead Bay,
151398,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,209.0,Bensonhurst - Bay Ridge,2009-2011,2009-01-01,7.2,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Bensonhurst - Bay Ridge,
151409,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,309.0,Union Square - Lower East Side,2009-2011,2009-01-01,4.0,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Union Square - Lower East Side,
151419,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,409.0,Southeast Queens,2009-2011,2009-01-01,4.3,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Southeast Queens,
151420,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,410.0,Rockaways,2009-2011,2009-01-01,9.0,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Rockaways,
130989,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,204.0,East New York,2005-2007,2005-01-01,3.5,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,East New York,
828178,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,304.0,Upper West Side,2017-2019,2017-01-01,5.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Upper West Side,
151430,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,5.0,Staten Island,2009-2011,2009-01-01,7.8,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Staten Island,
151414,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,404.0,Bayside - Little Neck,2009-2011,2009-01-01,4.5,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Bayside - Little Neck,
828156,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,5.0,Staten Island,2017-2019,2017-01-01,7.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Staten Island,
151400,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,211.0,Williamsburg - Bushwick,2009-2011,2009-01-01,3.7,"per 100,000",2009,Cardiac and respiratory deaths due to Ozone,Williamsburg - Bushwick,
131002,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,306.0,Chelsea - Clinton,2005-2007,2005-01-01,4.0,"per 100,000",2005,Cardiac and respiratory deaths due to Ozone,Chelsea - Clinton,
828180,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,306.0,Chelsea - Clinton,2017-2019,2017-01-01,3.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Chelsea - Clinton,
828154,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,3.0,Manhattan,2017-2019,2017-01-01,4.0,"per 100,000",2017,Cardiac and respiratory deaths due to Ozone,Manhattan,
518708,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,206.0,Borough Park,2012-2014,2012-01-02,5.0,"per 100,000",2012,Cardiac and respiratory deaths due to Ozone,Borough Park,
518701,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,106.0,High Bridge - Morrisania,2012-2014,2012-01-02,3.7,"per 100,000",2012,Cardiac and respiratory deaths due to Ozone,High Bridge - Morrisania,
