unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
816987,644,Annual vehicle miles traveled (cars),Million miles,UHF42,404.0,Bayside - Little Neck,2010,2010-01-01,81.0,per square mile,2010,Annual vehicle miles traveled (cars),Bayside - Little Neck,
817008,644,Annual vehicle miles traveled (cars),Million miles,UHF42,504.0,South Beach - Tottenville,2019,2019-01-01,12.1,per square mile,2019,Annual vehicle miles traveled (cars),South Beach - Tottenville,
816960,644,Annual vehicle miles traveled (cars),Million miles,UHF42,211.0,Williamsburg - Bushwick,2019,2019-01-01,46.2,per square mile,2019,Annual vehicle miles traveled (cars),Williamsburg - Bushwick,
817030,644,Annual vehicle miles traveled (cars),Million miles,CD,110.0,Central Harlem (CD10),2019,2019-01-01,78.1,per square mile,2019,Annual vehicle miles traveled (cars),Central Harlem (CD10),
817033,644,Annual vehicle miles traveled (cars),Million miles,CD,112.0,Washington Heights and Inwood (CD12),2010,2010-01-01,112.3,per square mile,2010,Annual vehicle miles traveled (cars),Washington Heights and Inwood (CD12),
817034,644,Annual vehicle miles traveled (cars),Million miles,CD,112.0,Washington Heights and Inwood (CD12),2019,2019-01-01,139.5,per square mile,2019,Annual vehicle miles traveled (cars),Washington Heights and Inwood (CD12),
817078,644,Annual vehicle miles traveled (cars),Million miles,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019,2019-01-01,77.2,per square mile,2019,Annual vehicle miles traveled (cars),Bay Ridge and Dyker Heights (CD10),
817077,644,Annual vehicle miles traveled (cars),Million miles,CD,310.0,Bay Ridge and Dyker Heights (CD10),2010,2010-01-01,65.2,per square mile,2010,Annual vehicle miles traveled (cars),Bay Ridge and Dyker Heights (CD10),
817058,644,Annual vehicle miles traveled (cars),Million miles,CD,212.0,Williamsbridge and Baychester (CD12),2019,2019-01-01,49.9,per square mile,2019,Annual vehicle miles traveled (cars),Williamsbridge and Baychester (CD12),
816962,644,Annual vehicle miles traveled (cars),Million miles,UHF42,301.0,Washington Heights,2019,2019-01-01,131.7,per square mile,2019,Annual vehicle miles traveled (cars),Washington Heights,
816961,644,Annual vehicle miles traveled (cars),Million miles,UHF42,301.0,Washington Heights,2010,2010-01-01,107.8,per square mile,2010,Annual vehicle miles traveled (cars),Washington Heights,
816982,644,Annual vehicle miles traveled (cars),Million miles,UHF42,401.0,Long Island City - Astoria,2019,2019-01-01,57.1,per square mile,2019,Annual vehicle miles traveled (cars),Long Island City - Astoria,
816925,644,Annual vehicle miles traveled (cars),Million miles,UHF42,101.0,Kingsbridge - Riverdale,2010,2010-01-01,63.9,per square mile,2010,Annual vehicle miles traveled (cars),Kingsbridge - Riverdale,
816922,644,Annual vehicle miles traveled (cars),Million miles,Borough,4.0,Queens,2019,2019-01-01,53.4,per square mile,2019,Annual vehicle miles traveled (cars),Queens,
816921,644,Annual vehicle miles traveled (cars),Million miles,Borough,4.0,Queens,2010,2010-01-01,59.9,per square mile,2010,Annual vehicle miles traveled (cars),Queens,
816977,644,Annual vehicle miles traveled (cars),Million miles,UHF42,309.0,Union Square - Lower East Side,2010,2010-01-01,104.7,per square mile,2010,Annual vehicle miles traveled (cars),Union Square - Lower East Side,
816998,644,Annual vehicle miles traveled (cars),Million miles,UHF42,409.0,Southeast Queens,2019,2019-01-01,64.3,per square mile,2019,Annual vehicle miles traveled (cars),Southeast Queens,
816948,644,Annual vehicle miles traveled (cars),Million miles,UHF42,205.0,Sunset Park,2019,2019-01-01,93.9,per square mile,2019,Annual vehicle miles traveled (cars),Sunset Park,
816947,644,Annual vehicle miles traveled (cars),Million miles,UHF42,205.0,Sunset Park,2010,2010-01-01,66.9,per square mile,2010,Annual vehicle miles traveled (cars),Sunset Park,
817110,644,Annual vehicle miles traveled (cars),Million miles,CD,408.0,Hillcrest and Fresh Meadows (CD8),2019,2019-01-01,73.3,per square mile,2019,Annual vehicle miles traveled (cars),Hillcrest and Fresh Meadows (CD8),
817109,644,Annual vehicle miles traveled (cars),Million miles,CD,408.0,Hillcrest and Fresh Meadows (CD8),2010,2010-01-01,89.1,per square mile,2010,Annual vehicle miles traveled (cars),Hillcrest and Fresh Meadows (CD8),
817080,644,Annual vehicle miles traveled (cars),Million miles,CD,311.0,Bensonhurst (CD11),2019,2019-01-01,46.0,per square mile,2019,Annual vehicle miles traveled (cars),Bensonhurst (CD11),
817028,644,Annual vehicle miles traveled (cars),Million miles,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2019,2019-01-01,123.1,per square mile,2019,Annual vehicle miles traveled (cars),Morningside Heights and Hamilton Heights (CD9),
817032,644,Annual vehicle miles traveled (cars),Million miles,CD,111.0,East Harlem (CD11),2019,2019-01-01,140.8,per square mile,2019,Annual vehicle miles traveled (cars),East Harlem (CD11),
817115,644,Annual vehicle miles traveled (cars),Million miles,CD,411.0,Bayside and Little Neck (CD11),2010,2010-01-01,76.4,per square mile,2010,Annual vehicle miles traveled (cars),Bayside and Little Neck (CD11),
817116,644,Annual vehicle miles traveled (cars),Million miles,CD,411.0,Bayside and Little Neck (CD11),2019,2019-01-01,67.6,per square mile,2019,Annual vehicle miles traveled (cars),Bayside and Little Neck (CD11),
816931,644,Annual vehicle miles traveled (cars),Million miles,UHF42,104.0,Pelham - Throgs Neck,2010,2010-01-01,54.6,per square mile,2010,Annual vehicle miles traveled (cars),Pelham - Throgs Neck,
816945,644,Annual vehicle miles traveled (cars),Million miles,UHF42,204.0,East New York,2010,2010-01-01,45.2,per square mile,2010,Annual vehicle miles traveled (cars),East New York,
817048,644,Annual vehicle miles traveled (cars),Million miles,CD,207.0,Kingsbridge Heights and Bedford (CD7),2019,2019-01-01,62.6,per square mile,2019,Annual vehicle miles traveled (cars),Kingsbridge Heights and Bedford (CD7),
817070,644,Annual vehicle miles traveled (cars),Million miles,CD,306.0,Park Slope and Carroll Gardens (CD6),2019,2019-01-01,85.9,per square mile,2019,Annual vehicle miles traveled (cars),Park Slope and Carroll Gardens (CD6),
817018,644,Annual vehicle miles traveled (cars),Million miles,CD,104.0,Clinton and Chelsea (CD4),2019,2019-01-01,147.4,per square mile,2019,Annual vehicle miles traveled (cars),Clinton and Chelsea (CD4),
817017,644,Annual vehicle miles traveled (cars),Million miles,CD,104.0,Clinton and Chelsea (CD4),2010,2010-01-01,110.4,per square mile,2010,Annual vehicle miles traveled (cars),Clinton and Chelsea (CD4),
817049,644,Annual vehicle miles traveled (cars),Million miles,CD,208.0,Riverdale and Fieldston (CD8),2010,2010-01-01,37.0,per square mile,2010,Annual vehicle miles traveled (cars),Riverdale and Fieldston (CD8),
816943,644,Annual vehicle miles traveled (cars),Million miles,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2010,2010-01-01,61.5,per square mile,2010,Annual vehicle miles traveled (cars),Bedford Stuyvesant - Crown Heights,
817005,644,Annual vehicle miles traveled (cars),Million miles,UHF42,503.0,Willowbrook,2010,2010-01-01,28.9,per square mile,2010,Annual vehicle miles traveled (cars),Willowbrook,
816990,644,Annual vehicle miles traveled (cars),Million miles,UHF42,405.0,Ridgewood - Forest Hills,2019,2019-01-01,63.0,per square mile,2019,Annual vehicle miles traveled (cars),Ridgewood - Forest Hills,
816989,644,Annual vehicle miles traveled (cars),Million miles,UHF42,405.0,Ridgewood - Forest Hills,2010,2010-01-01,68.3,per square mile,2010,Annual vehicle miles traveled (cars),Ridgewood - Forest Hills,
816970,644,Annual vehicle miles traveled (cars),Million miles,UHF42,305.0,Upper East Side,2019,2019-01-01,111.1,per square mile,2019,Annual vehicle miles traveled (cars),Upper East Side,
816930,644,Annual vehicle miles traveled (cars),Million miles,UHF42,103.0,Fordham - Bronx Pk,2019,2019-01-01,56.2,per square mile,2019,Annual vehicle miles traveled (cars),Fordham - Bronx Pk,
816933,644,Annual vehicle miles traveled (cars),Million miles,UHF42,105.0,Crotona -Tremont,2010,2010-01-01,80.8,per square mile,2010,Annual vehicle miles traveled (cars),Crotona -Tremont,
817022,644,Annual vehicle miles traveled (cars),Million miles,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2019,2019-01-01,176.5,per square mile,2019,Annual vehicle miles traveled (cars),Stuyvesant Town and Turtle Bay (CD6),
817105,644,Annual vehicle miles traveled (cars),Million miles,CD,406.0,Rego Park and Forest Hills (CD6),2010,2010-01-01,111.1,per square mile,2010,Annual vehicle miles traveled (cars),Rego Park and Forest Hills (CD6),
817106,644,Annual vehicle miles traveled (cars),Million miles,CD,406.0,Rego Park and Forest Hills (CD6),2019,2019-01-01,85.6,per square mile,2019,Annual vehicle miles traveled (cars),Rego Park and Forest Hills (CD6),
816944,644,Annual vehicle miles traveled (cars),Million miles,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2019,2019-01-01,77.6,per square mile,2019,Annual vehicle miles traveled (cars),Bedford Stuyvesant - Crown Heights,
816965,644,Annual vehicle miles traveled (cars),Million miles,UHF42,303.0,East Harlem,2010,2010-01-01,136.6,per square mile,2010,Annual vehicle miles traveled (cars),East Harlem,
816991,644,Annual vehicle miles traveled (cars),Million miles,UHF42,406.0,Fresh Meadows,2010,2010-01-01,90.3,per square mile,2010,Annual vehicle miles traveled (cars),Fresh Meadows,
816992,644,Annual vehicle miles traveled (cars),Million miles,UHF42,406.0,Fresh Meadows,2019,2019-01-01,73.9,per square mile,2019,Annual vehicle miles traveled (cars),Fresh Meadows,
816971,644,Annual vehicle miles traveled (cars),Million miles,UHF42,306.0,Chelsea - Clinton,2010,2010-01-01,91.8,per square mile,2010,Annual vehicle miles traveled (cars),Chelsea - Clinton,
816972,644,Annual vehicle miles traveled (cars),Million miles,UHF42,306.0,Chelsea - Clinton,2019,2019-01-01,118.3,per square mile,2019,Annual vehicle miles traveled (cars),Chelsea - Clinton,
816941,644,Annual vehicle miles traveled (cars),Million miles,UHF42,202.0,Downtown - Heights - Slope,2010,2010-01-01,87.4,per square mile,2010,Annual vehicle miles traveled (cars),Downtown - Heights - Slope,
817103,644,Annual vehicle miles traveled (cars),Million miles,CD,405.0,Ridgewood and Maspeth (CD5),2010,2010-01-01,49.9,per square mile,2010,Annual vehicle miles traveled (cars),Ridgewood and Maspeth (CD5),
817068,644,Annual vehicle miles traveled (cars),Million miles,CD,305.0,East New York and Starrett City (CD5),2019,2019-01-01,54.7,per square mile,2019,Annual vehicle miles traveled (cars),East New York and Starrett City (CD5),
817043,644,Annual vehicle miles traveled (cars),Million miles,CD,205.0,Fordham and University Heights (CD5),2010,2010-01-01,82.9,per square mile,2010,Annual vehicle miles traveled (cars),Fordham and University Heights (CD5),
817044,644,Annual vehicle miles traveled (cars),Million miles,CD,205.0,Fordham and University Heights (CD5),2019,2019-01-01,87.9,per square mile,2019,Annual vehicle miles traveled (cars),Fordham and University Heights (CD5),
816942,644,Annual vehicle miles traveled (cars),Million miles,UHF42,202.0,Downtown - Heights - Slope,2019,2019-01-01,116.2,per square mile,2019,Annual vehicle miles traveled (cars),Downtown - Heights - Slope,
817104,644,Annual vehicle miles traveled (cars),Million miles,CD,405.0,Ridgewood and Maspeth (CD5),2019,2019-01-01,56.6,per square mile,2019,Annual vehicle miles traveled (cars),Ridgewood and Maspeth (CD5),
817067,644,Annual vehicle miles traveled (cars),Million miles,CD,305.0,East New York and Starrett City (CD5),2010,2010-01-01,48.9,per square mile,2010,Annual vehicle miles traveled (cars),East New York and Starrett City (CD5),
817121,644,Annual vehicle miles traveled (cars),Million miles,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,16.4,per square mile,2010,Annual vehicle miles traveled (cars),Rockaway and Broad Channel (CD14),
817023,644,Annual vehicle miles traveled (cars),Million miles,CD,107.0,Upper West Side (CD7),2010,2010-01-01,116.1,per square mile,2010,Annual vehicle miles traveled (cars),Upper West Side (CD7),
817107,644,Annual vehicle miles traveled (cars),Million miles,CD,407.0,Flushing and Whitestone (CD7),2010,2010-01-01,49.5,per square mile,2010,Annual vehicle miles traveled (cars),Flushing and Whitestone (CD7),
816946,644,Annual vehicle miles traveled (cars),Million miles,UHF42,204.0,East New York,2019,2019-01-01,51.7,per square mile,2019,Annual vehicle miles traveled (cars),East New York,
816932,644,Annual vehicle miles traveled (cars),Million miles,UHF42,104.0,Pelham - Throgs Neck,2019,2019-01-01,57.8,per square mile,2019,Annual vehicle miles traveled (cars),Pelham - Throgs Neck,
817085,644,Annual vehicle miles traveled (cars),Million miles,CD,314.0,Flatbush and Midwood (CD14),2010,2010-01-01,47.5,per square mile,2010,Annual vehicle miles traveled (cars),Flatbush and Midwood (CD14),
817000,644,Annual vehicle miles traveled (cars),Million miles,UHF42,410.0,Rockaways,2019,2019-01-01,13.0,per square mile,2019,Annual vehicle miles traveled (cars),Rockaways,
816956,644,Annual vehicle miles traveled (cars),Million miles,UHF42,209.0,Bensonhurst - Bay Ridge,2019,2019-01-01,63.2,per square mile,2019,Annual vehicle miles traveled (cars),Bensonhurst - Bay Ridge,
816958,644,Annual vehicle miles traveled (cars),Million miles,UHF42,210.0,Coney Island - Sheepshead Bay,2019,2019-01-01,42.2,per square mile,2019,Annual vehicle miles traveled (cars),Coney Island - Sheepshead Bay,
816957,644,Annual vehicle miles traveled (cars),Million miles,UHF42,210.0,Coney Island - Sheepshead Bay,2010,2010-01-01,42.5,per square mile,2010,Annual vehicle miles traveled (cars),Coney Island - Sheepshead Bay,
816950,644,Annual vehicle miles traveled (cars),Million miles,UHF42,206.0,Borough Park,2019,2019-01-01,66.2,per square mile,2019,Annual vehicle miles traveled (cars),Borough Park,
817062,644,Annual vehicle miles traveled (cars),Million miles,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2019,2019-01-01,132.2,per square mile,2019,Annual vehicle miles traveled (cars),Fort Greene and Brooklyn Heights (CD2),
817013,644,Annual vehicle miles traveled (cars),Million miles,CD,102.0,Greenwich Village and Soho (CD2),2010,2010-01-01,86.5,per square mile,2010,Annual vehicle miles traveled (cars),Greenwich Village and Soho (CD2),
817037,644,Annual vehicle miles traveled (cars),Million miles,CD,202.0,Hunts Point and Longwood (CD2),2010,2010-01-01,41.1,per square mile,2010,Annual vehicle miles traveled (cars),Hunts Point and Longwood (CD2),
816979,644,Annual vehicle miles traveled (cars),Million miles,UHF42,310.0,Lower Manhattan,2010,2010-01-01,81.5,per square mile,2010,Annual vehicle miles traveled (cars),Lower Manhattan,
816935,644,Annual vehicle miles traveled (cars),Million miles,UHF42,106.0,High Bridge - Morrisania,2010,2010-01-01,67.3,per square mile,2010,Annual vehicle miles traveled (cars),High Bridge - Morrisania,
816936,644,Annual vehicle miles traveled (cars),Million miles,UHF42,106.0,High Bridge - Morrisania,2019,2019-01-01,69.9,per square mile,2019,Annual vehicle miles traveled (cars),High Bridge - Morrisania,
817035,644,Annual vehicle miles traveled (cars),Million miles,CD,201.0,Mott Haven and Melrose (CD1),2010,2010-01-01,68.4,per square mile,2010,Annual vehicle miles traveled (cars),Mott Haven and Melrose (CD1),
817036,644,Annual vehicle miles traveled (cars),Million miles,CD,201.0,Mott Haven and Melrose (CD1),2019,2019-01-01,73.8,per square mile,2019,Annual vehicle miles traveled (cars),Mott Haven and Melrose (CD1),
817038,644,Annual vehicle miles traveled (cars),Million miles,CD,202.0,Hunts Point and Longwood (CD2),2019,2019-01-01,46.5,per square mile,2019,Annual vehicle miles traveled (cars),Hunts Point and Longwood (CD2),
816999,644,Annual vehicle miles traveled (cars),Million miles,UHF42,410.0,Rockaways,2010,2010-01-01,15.9,per square mile,2010,Annual vehicle miles traveled (cars),Rockaways,
816955,644,Annual vehicle miles traveled (cars),Million miles,UHF42,209.0,Bensonhurst - Bay Ridge,2010,2010-01-01,56.7,per square mile,2010,Annual vehicle miles traveled (cars),Bensonhurst - Bay Ridge,
816997,644,Annual vehicle miles traveled (cars),Million miles,UHF42,409.0,Southeast Queens,2010,2010-01-01,68.1,per square mile,2010,Annual vehicle miles traveled (cars),Southeast Queens,
816978,644,Annual vehicle miles traveled (cars),Million miles,UHF42,309.0,Union Square - Lower East Side,2019,2019-01-01,113.2,per square mile,2019,Annual vehicle miles traveled (cars),Union Square - Lower East Side,
817114,644,Annual vehicle miles traveled (cars),Million miles,CD,410.0,South Ozone Park and Howard Beach (CD10),2019,2019-01-01,73.8,per square mile,2019,Annual vehicle miles traveled (cars),South Ozone Park and Howard Beach (CD10),
817118,644,Annual vehicle miles traveled (cars),Million miles,CD,412.0,Jamaica and Hollis (CD12),2019,2019-01-01,36.3,per square mile,2019,Annual vehicle miles traveled (cars),Jamaica and Hollis (CD12),
817057,644,Annual vehicle miles traveled (cars),Million miles,CD,212.0,Williamsbridge and Baychester (CD12),2010,2010-01-01,44.4,per square mile,2010,Annual vehicle miles traveled (cars),Williamsbridge and Baychester (CD12),
817025,644,Annual vehicle miles traveled (cars),Million miles,CD,108.0,Upper East Side (CD8),2010,2010-01-01,129.3,per square mile,2010,Annual vehicle miles traveled (cars),Upper East Side (CD8),
816939,644,Annual vehicle miles traveled (cars),Million miles,UHF42,201.0,Greenpoint,2010,2010-01-01,63.5,per square mile,2010,Annual vehicle miles traveled (cars),Greenpoint,
817026,644,Annual vehicle miles traveled (cars),Million miles,CD,108.0,Upper East Side (CD8),2019,2019-01-01,123.4,per square mile,2019,Annual vehicle miles traveled (cars),Upper East Side (CD8),
817053,644,Annual vehicle miles traveled (cars),Million miles,CD,210.0,Throgs Neck and Co-op City (CD10),2010,2010-01-01,66.5,per square mile,2010,Annual vehicle miles traveled (cars),Throgs Neck and Co-op City (CD10),
817054,644,Annual vehicle miles traveled (cars),Million miles,CD,210.0,Throgs Neck and Co-op City (CD10),2019,2019-01-01,64.9,per square mile,2019,Annual vehicle miles traveled (cars),Throgs Neck and Co-op City (CD10),
817029,644,Annual vehicle miles traveled (cars),Million miles,CD,110.0,Central Harlem (CD10),2010,2010-01-01,67.6,per square mile,2010,Annual vehicle miles traveled (cars),Central Harlem (CD10),
817087,644,Annual vehicle miles traveled (cars),Million miles,CD,315.0,Sheepshead Bay (CD15),2010,2010-01-01,52.1,per square mile,2010,Annual vehicle miles traveled (cars),Sheepshead Bay (CD15),
816984,644,Annual vehicle miles traveled (cars),Million miles,UHF42,402.0,West Queens,2019,2019-01-01,94.7,per square mile,2019,Annual vehicle miles traveled (cars),West Queens,
817088,644,Annual vehicle miles traveled (cars),Million miles,CD,315.0,Sheepshead Bay (CD15),2019,2019-01-01,52.6,per square mile,2019,Annual vehicle miles traveled (cars),Sheepshead Bay (CD15),
817120,644,Annual vehicle miles traveled (cars),Million miles,CD,413.0,Queens Village (CD13),2019,2019-01-01,72.4,per square mile,2019,Annual vehicle miles traveled (cars),Queens Village (CD13),
817099,644,Annual vehicle miles traveled (cars),Million miles,CD,403.0,Jackson Heights (CD3),2010,2010-01-01,81.3,per square mile,2010,Annual vehicle miles traveled (cars),Jackson Heights (CD3),
817101,644,Annual vehicle miles traveled (cars),Million miles,CD,404.0,Elmhurst and Corona (CD4),2010,2010-01-01,94.2,per square mile,2010,Annual vehicle miles traveled (cars),Elmhurst and Corona (CD4),
817091,644,Annual vehicle miles traveled (cars),Million miles,CD,317.0,East Flatbush (CD17),2010,2010-01-01,53.9,per square mile,2010,Annual vehicle miles traveled (cars),East Flatbush (CD17),
817092,644,Annual vehicle miles traveled (cars),Million miles,CD,317.0,East Flatbush (CD17),2019,2019-01-01,61.5,per square mile,2019,Annual vehicle miles traveled (cars),East Flatbush (CD17),
817041,644,Annual vehicle miles traveled (cars),Million miles,CD,204.0,Highbridge and Concourse (CD4),2010,2010-01-01,78.8,per square mile,2010,Annual vehicle miles traveled (cars),Highbridge and Concourse (CD4),
816954,644,Annual vehicle miles traveled (cars),Million miles,UHF42,208.0,Canarsie - Flatlands,2019,2019-01-01,45.3,per square mile,2019,Annual vehicle miles traveled (cars),Canarsie - Flatlands,
816937,644,Annual vehicle miles traveled (cars),Million miles,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,46.2,per square mile,2010,Annual vehicle miles traveled (cars),Hunts Point - Mott Haven,
816974,644,Annual vehicle miles traveled (cars),Million miles,UHF42,307.0,Gramercy Park - Murray Hill,2019,2019-01-01,168.7,per square mile,2019,Annual vehicle miles traveled (cars),Gramercy Park - Murray Hill,
816953,644,Annual vehicle miles traveled (cars),Million miles,UHF42,208.0,Canarsie - Flatlands,2010,2010-01-01,42.3,per square mile,2010,Annual vehicle miles traveled (cars),Canarsie - Flatlands,
816975,644,Annual vehicle miles traveled (cars),Million miles,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,107.5,per square mile,2010,Annual vehicle miles traveled (cars),Greenwich Village - SoHo,
816996,644,Annual vehicle miles traveled (cars),Million miles,UHF42,408.0,Jamaica,2019,2019-01-01,45.3,per square mile,2019,Annual vehicle miles traveled (cars),Jamaica,
816918,644,Annual vehicle miles traveled (cars),Million miles,Borough,2.0,Brooklyn,2019,2019-01-01,62.1,per square mile,2019,Annual vehicle miles traveled (cars),Brooklyn,
816951,644,Annual vehicle miles traveled (cars),Million miles,UHF42,207.0,East Flatbush - Flatbush,2010,2010-01-01,50.2,per square mile,2010,Annual vehicle miles traveled (cars),East Flatbush - Flatbush,
816952,644,Annual vehicle miles traveled (cars),Million miles,UHF42,207.0,East Flatbush - Flatbush,2019,2019-01-01,56.6,per square mile,2019,Annual vehicle miles traveled (cars),East Flatbush - Flatbush,
817063,644,Annual vehicle miles traveled (cars),Million miles,CD,303.0,Bedford Stuyvesant (CD3),2010,2010-01-01,53.1,per square mile,2010,Annual vehicle miles traveled (cars),Bedford Stuyvesant (CD3),
817064,644,Annual vehicle miles traveled (cars),Million miles,CD,303.0,Bedford Stuyvesant (CD3),2019,2019-01-01,64.3,per square mile,2019,Annual vehicle miles traveled (cars),Bedford Stuyvesant (CD3),
817066,644,Annual vehicle miles traveled (cars),Million miles,CD,304.0,Bushwick (CD4),2019,2019-01-01,48.2,per square mile,2019,Annual vehicle miles traveled (cars),Bushwick (CD4),
817094,644,Annual vehicle miles traveled (cars),Million miles,CD,318.0,Flatlands and Canarsie (CD18),2019,2019-01-01,42.2,per square mile,2019,Annual vehicle miles traveled (cars),Flatlands and Canarsie (CD18),
817100,644,Annual vehicle miles traveled (cars),Million miles,CD,403.0,Jackson Heights (CD3),2019,2019-01-01,70.6,per square mile,2019,Annual vehicle miles traveled (cars),Jackson Heights (CD3),
817065,644,Annual vehicle miles traveled (cars),Million miles,CD,304.0,Bushwick (CD4),2010,2010-01-01,39.4,per square mile,2010,Annual vehicle miles traveled (cars),Bushwick (CD4),
816938,644,Annual vehicle miles traveled (cars),Million miles,UHF42,107.0,Hunts Point - Mott Haven,2019,2019-01-01,51.4,per square mile,2019,Annual vehicle miles traveled (cars),Hunts Point - Mott Haven,
817127,644,Annual vehicle miles traveled (cars),Million miles,CD,503.0,Tottenville and Great Kills (CD3),2010,2010-01-01,14.0,per square mile,2010,Annual vehicle miles traveled (cars),Tottenville and Great Kills (CD3),
817128,644,Annual vehicle miles traveled (cars),Million miles,CD,503.0,Tottenville and Great Kills (CD3),2019,2019-01-01,11.9,per square mile,2019,Annual vehicle miles traveled (cars),Tottenville and Great Kills (CD3),
817016,644,Annual vehicle miles traveled (cars),Million miles,CD,103.0,Lower East Side and Chinatown (CD3),2019,2019-01-01,127.4,per square mile,2019,Annual vehicle miles traveled (cars),Lower East Side and Chinatown (CD3),
817015,644,Annual vehicle miles traveled (cars),Million miles,CD,103.0,Lower East Side and Chinatown (CD3),2010,2010-01-01,120.2,per square mile,2010,Annual vehicle miles traveled (cars),Lower East Side and Chinatown (CD3),
816994,644,Annual vehicle miles traveled (cars),Million miles,UHF42,407.0,Southwest Queens,2019,2019-01-01,54.2,per square mile,2019,Annual vehicle miles traveled (cars),Southwest Queens,
816973,644,Annual vehicle miles traveled (cars),Million miles,UHF42,307.0,Gramercy Park - Murray Hill,2010,2010-01-01,156.1,per square mile,2010,Annual vehicle miles traveled (cars),Gramercy Park - Murray Hill,
816915,644,Annual vehicle miles traveled (cars),Million miles,Borough,1.0,Bronx,2010,2010-01-01,54.2,per square mile,2010,Annual vehicle miles traveled (cars),Bronx,
816916,644,Annual vehicle miles traveled (cars),Million miles,Borough,1.0,Bronx,2019,2019-01-01,59.3,per square mile,2019,Annual vehicle miles traveled (cars),Bronx,
817052,644,Annual vehicle miles traveled (cars),Million miles,CD,209.0,Parkchester and Soundview (CD9),2019,2019-01-01,65.9,per square mile,2019,Annual vehicle miles traveled (cars),Parkchester and Soundview (CD9),
817051,644,Annual vehicle miles traveled (cars),Million miles,CD,209.0,Parkchester and Soundview (CD9),2010,2010-01-01,56.7,per square mile,2010,Annual vehicle miles traveled (cars),Parkchester and Soundview (CD9),
817003,644,Annual vehicle miles traveled (cars),Million miles,UHF42,502.0,Stapleton - St. George,2010,2010-01-01,29.0,per square mile,2010,Annual vehicle miles traveled (cars),Stapleton - St. George,
817004,644,Annual vehicle miles traveled (cars),Million miles,UHF42,502.0,Stapleton - St. George,2019,2019-01-01,30.4,per square mile,2019,Annual vehicle miles traveled (cars),Stapleton - St. George,
817027,644,Annual vehicle miles traveled (cars),Million miles,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2010,2010-01-01,108.4,per square mile,2010,Annual vehicle miles traveled (cars),Morningside Heights and Hamilton Heights (CD9),
